1.414228456913827614e+01 3.449025079095973112e+00
1.435270541082164186e+01 3.446865352934483262e+00
1.456312625250500759e+01 3.444522785299076517e+00
1.477354709418837331e+01 3.441986459508931784e+00
1.498396793587174258e+01 3.439245256452054367e+00
1.519438877755511186e+01 3.436287903124425114e+00
1.540480961923847758e+01 3.433103025295821897e+00
1.561523046092184330e+01 3.429679204366489209e+00
1.582565130260520903e+01 3.426005038389097201e+00
1.603607214428857475e+01 3.422069207143887848e+00
1.624649298597194047e+01 3.417860541071361169e+00
1.645691382765530619e+01 3.413368093786249613e+00
1.666733466933867192e+01 3.408581217818962728e+00
1.687775551102204474e+01 3.403489643156414335e+00
1.708817635270541047e+01 3.398083558083672795e+00
1.729859719438877619e+01 3.392353691761690992e+00
1.750901803607214191e+01 3.386291397915167423e+00
1.771943887775550763e+01 3.379888738949135440e+00
1.792985971943887336e+01 3.373138569763931116e+00
1.814028056112223908e+01 3.366034620496558105e+00
1.835070140280561191e+01 3.358571577383010709e+00
1.856112224448897763e+01 3.350745160911533738e+00
1.877154308617234335e+01 3.342552200421855968e+00
1.898196392785570907e+01 3.333990704300710206e+00
1.919238476953907480e+01 3.325059924929992583e+00
1.940280561122244052e+01 3.315760417561071982e+00
1.961322645290580624e+01 3.306094092317273248e+00
1.982364729458917907e+01 3.296064258566515193e+00
2.003406813627254479e+01 3.285675660957342092e+00
2.024448897795591051e+01 3.274934506473904605e+00
2.045490981963927624e+01 3.263848481938291801e+00
2.066533066132264196e+01 3.252426761471415961e+00
2.087575150300600768e+01 3.240680003515444607e+00
2.108617234468937340e+01 3.228620337120683637e+00
2.129659318637274623e+01 3.216261337306550949e+00
2.150701402805611195e+01 3.203617989418566125e+00
2.171743486973947768e+01 3.190706642519689495e+00
2.192785571142284340e+01 3.177544951973258147e+00
2.213827655310620912e+01 3.164151811494620326e+00
2.234869739478957484e+01 3.150547275067583808e+00
2.255911823647294057e+01 3.136752469238366370e+00
2.276953907815631339e+01 3.122789496412076815e+00
2.297995991983967912e+01 3.108681329883166367e+00
2.319038076152304484e+01 3.094451701430308344e+00
2.340080160320641056e+01 3.080124982396105882e+00
2.361122244488977628e+01 3.065726059251604685e+00
2.382164328657314201e+01 3.051280204713581856e+00
2.403206412825650773e+01 3.036812945537862074e+00
2.424248496993988056e+01 3.022349928153643894e+00
2.445290581162324628e+01 3.007916783331400445e+00
2.466332665330661200e+01 2.993538991089795154e+00
2.487374749498997772e+01 2.979241747045177302e+00
2.508416833667334345e+01 2.965049831390462298e+00
2.529458917835670917e+01 2.950987481659006484e+00
2.550501002004007489e+01 2.937078270383791878e+00
2.571543086172344772e+01 2.923344988703670211e+00
2.592585170340681344e+01 2.909809536897481674e+00
2.613627254509017916e+01 2.896492822744618501e+00
2.634669338677354489e+01 2.883414668518442969e+00
2.655711422845691061e+01 2.870593727318178523e+00
2.676753507014027633e+01 2.858047409337141520e+00
2.697795591182364205e+01 2.845791818551992591e+00
2.718837675350701488e+01 2.833841700200827152e+00
2.739879759519038060e+01 2.822210399299033501e+00
2.760921843687374633e+01 2.810909830322668945e+00
2.781963927855711205e+01 2.799950458071344350e+00
2.803006012024047777e+01 2.789341289607758068e+00
2.824048096192384349e+01 2.779089877060758162e+00
2.845090180360720922e+01 2.769202330974424697e+00
2.866132264529058205e+01 2.759683343788458032e+00
2.887174348697394777e+01 2.750536222946306175e+00
2.908216432865731349e+01 2.741762933047806161e+00
2.929258517034067921e+01 2.733364146393566063e+00
2.950300601202404494e+01 2.725339301209319220e+00
2.971342685370741066e+01 2.717686666790547267e+00
2.992384769539077638e+01 2.710403414770947705e+00
3.013426853707414921e+01 2.703485695692853241e+00
3.034468937875751493e+01 2.696928720043337169e+00
3.055511022044088065e+01 2.690726842916131734e+00
3.076553106212424638e+01 2.684873651466192168e+00
3.097595190380761210e+01 2.679362054340098442e+00
3.118637274549097782e+01 2.674184372290800304e+00
3.139679358717434354e+01 2.669332429218625347e+00
3.160721442885770927e+01 2.664797642921024057e+00
3.181763527054108209e+01 2.660571114880303512e+00
3.202805611222444782e+01 2.656643718470487858e+00
3.223847695390781354e+01 2.653006185020445606e+00
3.244889779559117926e+01 2.649649187229455194e+00
3.265931863727454498e+01 2.646563419492412361e+00
3.286973947895791071e+01 2.643739674753875946e+00
3.308016032064127643e+01 2.641168917572191965e+00
3.329058116232464926e+01 2.638842353136075403e+00
3.350100200400801498e+01 2.636751492035477540e+00
3.371142284569138070e+01 2.634888210645525586e+00
3.392184368737474642e+01 2.633244807036214219e+00
3.413226452905811215e+01 2.631814052370702761e+00
3.434268537074147787e+01 2.630589237801113089e+00
3.455310621242484359e+01 2.629564216912274599e+00
3.476352705410821642e+01 2.628733443800613578e+00
3.497394789579158214e+01 2.628092006907168710e+00
3.518436873747494786e+01 2.627635658750520520e+00
3.539478957915831359e+01 2.627360841727112817e+00
3.560521042084167931e+01 2.627264710163259576e+00
3.581563126252504503e+01 2.627345148815083409e+00
3.602605210420841075e+01 2.627600788020066247e+00
3.623647294589178358e+01 2.628031015706954410e+00
3.644689378757514930e+01 2.628635986469887165e+00
3.665731462925851503e+01 2.629416627908085502e+00
3.686773547094188075e+01 2.630374644424660069e+00
3.707815631262524647e+01 2.631512518667492806e+00
3.728857715430861219e+01 2.632833510782115916e+00
3.749899799599197792e+01 2.634341655631478041e+00
3.770941883767535074e+01 2.636041758120897693e+00
3.791983967935871647e+01 2.637939386748744841e+00
3.813026052104208219e+01 2.640040865484883703e+00
3.834068136272544791e+01 2.642353264060026241e+00
3.855110220440881363e+01 2.644884386730253389e+00
3.876152304609217936e+01 2.647642759562407022e+00
3.897194388777554508e+01 2.650637616268121555e+00
3.918236472945891791e+01 2.653878882597265232e+00
3.939278557114228363e+01 2.657377159285717827e+00
3.960320641282564935e+01 2.661143703537961702e+00
3.981362725450901507e+01 2.665190409012078376e+00
4.002404809619238080e+01 2.669529784263606320e+00
4.023446893787574652e+01 2.674174929595405370e+00
4.044488977955911224e+01 2.679139512253344346e+00
4.065531062124248507e+01 2.684437739902311382e+00
4.086573146292585079e+01 2.690084332313780191e+00
4.107615230460921651e+01 2.696094491195010434e+00
4.128657314629258224e+01 2.702483868090838737e+00
4.149699398797594796e+01 2.709268530292000321e+00
4.170741482965931368e+01 2.716464924688839044e+00
4.191783567134267940e+01 2.724089839516173228e+00
4.212825651302605223e+01 2.732160363943808790e+00
4.233867735470941795e+01 2.740693845477685464e+00
4.254909819639278368e+01 2.749707845148781971e+00
4.275951903807614940e+01 2.759220090480532850e+00
4.296993987975951512e+01 2.769248426240582983e+00
4.318036072144288084e+01 2.779810762998931484e+00
4.339078156312624657e+01 2.790925023531910742e+00
4.360120240480961229e+01 2.802609087129706467e+00
4.381162324649298512e+01 2.814880731884163101e+00
4.402204408817635084e+01 2.827757575053235772e+00
4.423246492985971656e+01 2.841257011618486761e+00
4.444288577154308229e+01 2.855396151172240327e+00
4.465330661322644801e+01 2.870191753291335690e+00
4.486372745490981373e+01 2.885660161574513882e+00
4.507414829659317945e+01 2.901817236540324529e+00
4.528456913827655228e+01 2.918678287601699228e+00
4.549498997995991800e+01 2.936258004351930850e+00
4.570541082164328373e+01 2.954570387414524824e+00
4.591583166332664945e+01 2.973628679125996932e+00
4.612625250501001517e+01 2.993445294336129603e+00
4.633667334669338089e+01 3.014031751624205668e+00
4.654709418837674662e+01 3.035398605242165093e+00
4.675751503006011944e+01 3.057555378106405986e+00
4.696793587174348517e+01 3.080510496168808121e+00
4.717835671342685089e+01 3.104271224504500548e+00
4.738877755511022372e+01 3.128843605458676791e+00
4.759919839679358233e+01 3.154232399197404835e+00
4.780961923847695516e+01 3.180441027007717025e+00
4.802004008016031378e+01 3.207471517690189788e+00
4.823046092184368661e+01 3.235324457382874552e+00
4.844088176352704522e+01 3.263998943148444631e+00
4.865130260521041805e+01 3.293492540647187994e+00
4.886172344689379088e+01 3.323801246206544935e+00
4.907214428857714950e+01 3.354919453583725453e+00
4.928256513026052232e+01 3.386839925701217169e+00
4.949298597194388094e+01 3.419553771615992943e+00
4.970340681362725377e+01 3.453050428962030072e+00
4.991382765531061239e+01 3.487317652082233099e+00
5.012424849699398521e+01 3.522341506040529424e+00
5.033466933867734383e+01 3.558106366677435517e+00
5.054509018036071666e+01 3.594594926843472926e+00
5.075551102204408949e+01 3.631788208914047189e+00
5.096593186372744810e+01 3.669665583657556684e+00
5.117635270541082093e+01 3.708204795495295691e+00
5.138677354709417955e+01 3.747381994157658269e+00
5.159719438877755238e+01 3.787171772706505735e+00
5.180761523046091099e+01 3.827547211858202125e+00
5.201803607214428382e+01 3.868479930506614650e+00
5.222845691382765665e+01 3.909940142309861422e+00
5.243887775551101527e+01 3.951896718169725098e+00
5.264929859719438809e+01 3.994317254398125350e+00
5.285971943887774671e+01 4.037168146331431728e+00
5.307014028056111954e+01 4.080414667120995986e+00
5.328056112224447816e+01 4.124021051396990600e+00
5.349098196392785098e+01 4.167950583473196247e+00
5.370140280561122381e+01 4.212165689732516149e+00
5.391182364729458243e+01 4.256628034807386385e+00
5.412224448897795526e+01 4.301298621145716261e+00
5.433266533066131387e+01 4.346137891531924424e+00
5.454308617234468670e+01 4.391105834114321205e+00
5.475350701402804532e+01 4.436162089474203540e+00
5.496392785571141815e+01 4.481266059259394474e+00
5.517434869739479097e+01 4.526377015894937017e+00
5.538476953907814959e+01 4.571454212877009482e+00
5.559519038076152242e+01 4.616456995152356413e+00
5.580561122244488104e+01 4.661344909084998100e+00
5.601603206412825386e+01 4.706077811514678189e+00
5.622645290581161248e+01 4.750615977417089297e+00
5.643687374749498531e+01 4.794920205684921832e+00
5.664729458917835814e+01 4.838951922560401187e+00
5.685771543086171675e+01 4.882673282264899939e+00
5.706813627254508958e+01 4.926047264388611069e+00
5.727855711422844820e+01 4.969037767623476931e+00
5.748897795591182103e+01 5.011609699445310540e+00
5.769939879759517964e+01 5.053729061375901388e+00
5.790981963927855247e+01 5.095363029483142014e+00
5.812024048096192530e+01 5.136480029806044456e+00
5.833066132264528392e+01 5.177049808422349741e+00
5.854108216432865675e+01 5.217043495908387563e+00
5.875150300601201536e+01 5.256433665974214797e+00
5.896192384769538819e+01 5.295194388091292836e+00
5.917234468937874681e+01 5.333301273964782041e+00
5.938276553106211963e+01 5.370731517737954874e+00
5.959318637274549246e+01 5.407463929851601847e+00
5.980360721442885108e+01 5.443478964516746288e+00
6.001402805611222391e+01 5.478758740794006599e+00
6.022444889779558252e+01 5.513287057307266537e+00
6.043486973947895535e+01 5.547049400653111917e+00
6.064529058116231397e+01 5.580032947599792514e+00
6.085571142284568680e+01 5.612226561200975183e+00
6.106613226452905963e+01 5.643620780979178519e+00
6.127655310621241824e+01 5.674207807362094513e+00
6.148697394789579107e+01 5.703981480581289176e+00
6.169739478957914969e+01 5.732937254267197247e+00
6.190781563126252252e+01 5.761072163996740159e+00
6.211823647294588113e+01 5.788384791069930202e+00
6.232865731462925396e+01 5.814875221809860051e+00
6.253907815631262679e+01 5.840545002695902710e+00
6.274949899799598541e+01 5.865397091653236750e+00
6.295991983967935823e+01 5.889435805832532012e+00
6.317034068136271685e+01 5.912666766222008263e+00
6.338076152304608968e+01 5.935096839440118899e+00
6.359118236472944830e+01 5.956734077060639621e+00
6.380160320641282112e+01 5.977587652823387998e+00
6.401202404809619395e+01 5.997667798082756185e+00
6.422244488977955257e+01 6.016985735843276117e+00
6.443286573146292540e+01 6.035553613726236222e+00
6.464328657314628401e+01 6.053384436204320984e+00
6.485370741482965684e+01 6.070491996432373583e+00
6.506412825651301546e+01 6.086890807991719221e+00
6.527454909819638829e+01 6.102596036853467965e+00
6.548496993987976111e+01 6.117623433852525494e+00
6.569539078156311973e+01 6.131989267949396805e+00
6.590581162324649256e+01 6.145710260540862002e+00
6.611623246492985118e+01 6.158803521063848763e+00
6.632665330661322400e+01 6.171286484119216098e+00
6.653707414829658262e+01 6.183176848323908459e+00
6.674749498997995545e+01 6.194492517081330973e+00
6.695791583166332828e+01 6.205251541440729213e+00
6.716833667334668689e+01 6.215472065197262808e+00
6.737875751503005972e+01 6.225172272365288251e+00
6.758917835671341834e+01 6.234370337138278373e+00
6.779959919839679117e+01 6.243084376430048543e+00
6.801002004008014978e+01 6.251332405073505960e+00
6.822044088176352261e+01 6.259132293735157226e+00
6.843086172344689544e+01 6.266501729586254399e+00
6.864128256513025406e+01 6.273458179754742403e+00
6.885170340681362688e+01 6.280018857566198598e+00
6.906212424849698550e+01 6.286200691566821597e+00
6.927254509018035833e+01 6.292020297307292509e+00
6.948296593186371695e+01 6.297493951852988658e+00
6.969338677354708977e+01 6.302637570973692149e+00
6.990380761523046260e+01 6.307466688954620260e+00
7.011422845691382122e+01 6.311996440960246701e+00
7.032464929859719405e+01 6.316241547873165274e+00
7.053507014028055266e+01 6.320216303521934975e+00
7.074549098196392549e+01 6.323934564204734876e+00
7.095591182364728411e+01 6.327409740409381200e+00
7.116633266533065694e+01 6.330654790625137807e+00
7.137675350701402976e+01 6.333682217137519110e+00
7.158717434869738838e+01 6.336504063693988442e+00
7.179759519038076121e+01 6.339131914926122491e+00
7.200801603206411983e+01 6.341576897412252833e+00
7.221843687374749265e+01 6.343849682263915213e+00
7.242885771543085127e+01 6.345960489119465642e+00
7.263927855711422410e+01 6.347919091429020888e+00
7.284969939879759693e+01 6.349734822916238031e+00
7.306012024048095554e+01 6.351416585104510126e+00
7.327054108216432837e+01 6.352972855797665908e+00
7.348096192384768699e+01 6.354411698408329201e+00
7.369138276553105982e+01 6.355740772030518571e+00
7.390180360721441843e+01 6.356967342156938372e+00
7.411222444889779126e+01 6.358098291945536218e+00
7.432264529058116409e+01 6.359140133944327644e+00
7.453306613226452271e+01 6.360099022188127726e+00
7.474348697394789554e+01 6.360980764585609570e+00
7.495390781563125415e+01 6.361790835520032772e+00
7.516432865731462698e+01 6.362534388591969403e+00
7.537474949899798560e+01 6.363216269437403483e+00
7.558517034068135843e+01 6.363841028559555468e+00
7.579559118236473125e+01 6.364412934117827270e+00
7.600601202404808987e+01 6.364935984622133169e+00
7.621643286573146270e+01 6.365413921485738591e+00
7.642685370741482132e+01 6.365850241394396924e+00
7.663727454909819414e+01 6.366248208454152291e+00
7.684769539078155276e+01 6.366610866084561060e+00
7.705811623246492559e+01 6.366941048628285138e+00
7.726853707414829842e+01 6.367241392652054799e+00
7.747895791583165703e+01 6.367514347917779816e+00
7.768937875751502986e+01 6.367762188006223845e+00
7.789979959919838848e+01 6.367987020579016999e+00
7.811022044088176131e+01 6.368190797267962111e+00
7.832064128256511992e+01 6.368375323183521175e+00
7.853106212424849275e+01 6.368542266037088950e+00
7.874148296593185137e+01 6.368693164874160040e+00
7.895190380761522420e+01 6.368829438417773048e+00
7.916232464929859702e+01 6.368952393023682212e+00
7.937274549098195564e+01 6.369063230250567642e+00
7.958316633266532847e+01 6.369163054050263284e+00
7.979358717434868709e+01 6.369252877584433925e+00
8.000400801603205991e+01 6.369333629675447028e+00
8.021442885771541853e+01 6.369406160900270564e+00
8.042484969939879136e+01 6.369471249337195218e+00
8.063527054108216419e+01 6.369529605975968067e+00
8.084569138276552280e+01 6.369581879802573177e+00
8.105611222444889563e+01 6.369628662570427480e+00
8.126653306613225425e+01 6.369670493270122691e+00
8.147695390781562708e+01 6.369707862310161062e+00
8.168737474949898569e+01 6.369741215421283798e+00
8.189779559118235852e+01 6.369770957297076208e+00
8.210821643286573135e+01 6.369797454983551432e+00
8.231863727454908997e+01 6.369821041030300890e+00
8.252905811623246279e+01 6.369842016415696584e+00
8.273947895791582141e+01 6.369860653258399452e+00
8.294989979959919424e+01 6.369877197327165064e+00
8.316032064128255286e+01 6.369891870360689268e+00
8.337074148296592568e+01 6.369904872208831392e+00
8.358116232464929851e+01 6.369916382806259492e+00
8.379158316633265713e+01 6.369926563989110946e+00
8.400200400801602996e+01 6.369935561164898452e+00
8.421242484969938857e+01 6.369943504845443805e+00
8.442284569138276140e+01 6.369950512052197311e+00
8.463326653306612002e+01 6.369956687602866374e+00
8.484368737474949285e+01 6.369962125287834454e+00
8.505410821643286567e+01 6.369966908944408424e+00
8.526452905811622429e+01 6.369971113436498911e+00
8.547494989979959712e+01 6.369974805546934071e+00
8.568537074148295574e+01 6.369978044789135652e+00
8.589579158316632856e+01 6.369980884144542443e+00
8.610621242484968718e+01 6.369983370731715944e+00
8.631663326653306001e+01 6.369985546412706867e+00
8.652705410821643284e+01 6.369987448341888125e+00
8.673747494989979145e+01 6.369989109462098398e+00
8.694789579158316428e+01 6.369990558952619786e+00
8.715831663326652290e+01 6.369991822633146228e+00
8.736873747494989573e+01 6.369992923327663092e+00
8.757915831663325434e+01 6.369993881191789775e+00
8.778957915831662717e+01 6.369994714006928405e+00
8.800000000000000000e+01 6.369995437444250896e+00
